FILE NAME:      KRENEW

DATE MODIFIED:  July 6, 2009

CONTACT:        Kevin Jarzomski
                NEMS Commercial Buildings Analyst
                Kevin.Jarzomski@eia.gov
                (202)586-3208

USED BY:        Service Demand subroutine of the National Energy Modeling System
                (NEMS) Commercial Demand Module (CDM)

DEFINITION:     Commercial sector renewable energy consumption forecast

                Contribution of renewable energy consumed to meet commercial
                sector service demands.

UNITS:          trillion Btu for all except lighting, which is gigawatt years

DIMENSION:      Census division, year, end-use service

SPECIAL CONSTRAINTS:    None

ORGANIZATION OF DATA:

                Data starts on row 101 of this file as per CDM convention.

                After estimate sunlight efficacy for lighting in row 101, each block corresponds
                to a Census Division, as follows:  New England, Middle Atlantic, East North Central,
                West North Central, South Atlantic, East South Central, West South Central, Mountain,
                and Pacific.

                Each row within a block corresponds to a year from 1990 to 2050, increasing annually until 2015.

                Each column corresponds to an end-use service as follows:  Space Heating, Space
                Cooling, Water Heating, Ventilation, Cooking, Lighting

SOURCES: (Except for lighting)

                Energy Information Administration, EI-867 Survey of Independent Power
                  Producers data base.

                "The Potential of Renewable Energy: An Interlaboratory White Paper", a
                  report prepared for the Office of Policy, Planning and Analysis, U.S.
                  Department of Energy, Golden, Colorado, March 1990.























































450.0

0.12	0	0	0	0	0
0.12	0	0	0	0	0
0.13	0	0	0	0	0
0.13	0	0	0	0	0
0.14	0	0	0	0	0
0.14	0	0	0	0	0
0.16	0	0	0	0	0
0.19	0	0	0	0	0
0.21	0	0	0	0	0
0.24	0	0	0	0	0
0.27	0	0	0	0	0
0.28	0	0	0	0	0
0.28	0	0	0	0	0
0.28	0	0	0	0	0
0.29	0	0	0	0	0
0.29	0	0	0	0	0
0.29	0	0	0	0	0
0.29	0	0	0	0	0
0.28	0	0	0	0	0
0.28	0	0	0	0	0
0.28	0	0	0	0	0
0.28	0	0	0	0	0
0.29	0	0	0	0	0
0.29	0	0	0	0	0
0.29	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
0.30	0	0	0	0	0
					
0.40	0	0	0	0	0
0.41	0	0	0	0	0
0.42	0	0	0	0	0
0.43	0	0	0	0	0
0.45	0	0	0	0	0
0.47	0	0	0	0	0
0.53	0	0	0	0	0
0.61	0	0	0	0	0
0.69	0	0	0	0	0
0.79	0	0	0	0	0
0.90	0	0	0	0	0
0.91	0	0	0	0	0
0.91	0	0	0	0	0
0.92	0	0	0	0	0
0.94	0	0	0	0	0
0.95	0	0	0	0	0
0.94	0	0	0	0	0
0.94	0	0	0	0	0
0.93	0	0	0	0	0
0.93	0	0	0	0	0
0.92	0	0	0	0	0
0.93	0	0	0	0	0
0.94	0	0	0	0	0
0.95	0	0	0	0	0
0.96	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
0.97	0	0	0	0	0
					
2.36	0	0	0	0	0
2.42	0	0	0	0	0
2.51	0	0	0	0	0
2.61	0	0	0	0	0
2.73	0	0	0	0	0
2.86	0	0	0	0	0
3.29	0	0	0	0	0
3.77	0	0	0	0	0
4.33	0	0	0	0	0
4.96	0	0	0	0	0
5.69	0	0	0	0	0
5.78	0	0	0	0	0
5.87	0	0	0	0	0
5.98	0	0	0	0	0
6.10	0	0	0	0	0
6.24	0	0	0	0	0
6.24	0	0	0	0	0
6.25	0	0	0	0	0
6.25	0	0	0	0	0
6.26	0	0	0	0	0
6.27	0	0	0	0	0
6.31	0	0	0	0	0
6.36	0	0	0	0	0
6.41	0	0	0	0	0
6.46	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
6.51	0	0	0	0	0
					
1.16	0	0	0	0	0
1.20	0	0	0	0	0
1.24	0	0	0	0	0
1.29	0	0	0	0	0
1.35	0	0	0	0	0
1.41	0	0	0	0	0
1.62	0	0	0	0	0
1.86	0	0	0	0	0
2.14	0	0	0	0	0
2.45	0	0	0	0	0
2.81	0	0	0	0	0
2.85	0	0	0	0	0
2.90	0	0	0	0	0
2.95	0	0	0	0	0
3.01	0	0	0	0	0
3.08	0	0	0	0	0
3.08	0	0	0	0	0
3.09	0	0	0	0	0
3.09	0	0	0	0	0
3.09	0	0	0	0	0
3.09	0	0	0	0	0
3.12	0	0	0	0	0
3.14	0	0	0	0	0
3.16	0	0	0	0	0
3.19	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
3.22	0	0	0	0	0
					
0.32	0	0	0	0	0
0.33	0	0	0	0	0
0.35	0	0	0	0	0
0.36	0	0	0	0	0
0.38	0	0	0	0	0
0.40	0	0	0	0	0
0.46	0	0	0	0	0
0.53	0	0	0	0	0
0.61	0	0	0	0	0
0.70	0	0	0	0	0
0.81	0	0	0	0	0
0.82	0	0	0	0	0
0.83	0	0	0	0	0
0.84	0	0	0	0	0
0.86	0	0	0	0	0
0.88	0	0	0	0	0
0.88	0	0	0	0	0
0.88	0	0	0	0	0
0.88	0	0	0	0	0
0.88	0	0	0	0	0
0.88	0	0	0	0	0
0.89	0	0	0	0	0
0.90	0	0	0	0	0
0.90	0	0	0	0	0
0.91	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
0.92	0	0	0	0	0
					
0.14	0	0	0	0	0
0.14	0	0	0	0	0
0.15	0	0	0	0	0
0.15	0	0	0	0	0
0.16	0	0	0	0	0
0.17	0	0	0	0	0
0.20	0	0	0	0	0
0.23	0	0	0	0	0
0.26	0	0	0	0	0
0.30	0	0	0	0	0
0.34	0	0	0	0	0
0.35	0	0	0	0	0
0.35	0	0	0	0	0
0.36	0	0	0	0	0
0.37	0	0	0	0	0
0.37	0	0	0	0	0
0.37	0	0	0	0	0
0.37	0	0	0	0	0
0.37	0	0	0	0	0
0.37	0	0	0	0	0
0.37	0	0	0	0	0
0.38	0	0	0	0	0
0.38	0	0	0	0	0
0.38	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
0.39	0	0	0	0	0
					
0.25	0	0	0	0	0
0.25	0	0	0	0	0
0.26	0	0	0	0	0
0.27	0	0	0	0	0
0.29	0	0	0	0	0
0.30	0	0	0	0	0
0.35	0	0	0	0	0
0.40	0	0	0	0	0
0.46	0	0	0	0	0
0.53	0	0	0	0	0
0.61	0	0	0	0	0
0.62	0	0	0	0	0
0.63	0	0	0	0	0
0.64	0	0	0	0	0
0.65	0	0	0	0	0
0.67	0	0	0	0	0
0.67	0	0	0	0	0
0.67	0	0	0	0	0
0.67	0	0	0	0	0
0.67	0	0	0	0	0
0.67	0	0	0	0	0
0.67	0	0	0	0	0
0.68	0	0	0	0	0
0.69	0	0	0	0	0
0.69	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
0.70	0	0	0	0	0
					
1.60	0	0	0	0	0
1.65	0	0	0	0	0
1.72	0	0	0	0	0
1.79	0	0	0	0	0
1.88	0	0	0	0	0
1.98	0	0	0	0	0
2.28	0	0	0	0	0
2.62	0	0	0	0	0
3.01	0	0	0	0	0
3.47	0	0	0	0	0
3.99	0	0	0	0	0
4.04	0	0	0	0	0
4.10	0	0	0	0	0
4.17	0	0	0	0	0
4.26	0	0	0	0	0
4.35	0	0	0	0	0
4.35	0	0	0	0	0
4.35	0	0	0	0	0
4.35	0	0	0	0	0
4.35	0	0	0	0	0
4.35	0	0	0	0	0
4.38	0	0	0	0	0
4.42	0	0	0	0	0
4.45	0	0	0	0	0
4.49	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
4.53	0	0	0	0	0
					
2.64	0	0	0	0	0
2.73	0	0	0	0	0
2.83	0	0	0	0	0
2.95	0	0	0	0	0
3.09	0	0	0	0	0
3.26	0	0	0	0	0
3.75	0	0	0	0	0
4.32	0	0	0	0	0
4.96	0	0	0	0	0
5.71	0	0	0	0	0
6.57	0	0	0	0	0
6.66	0	0	0	0	0
6.76	0	0	0	0	0
6.88	0	0	0	0	0
7.02	0	0	0	0	0
7.17	0	0	0	0	0
7.17	0	0	0	0	0
7.17	0	0	0	0	0
7.17	0	0	0	0	0
7.17	0	0	0	0	0
7.17	0	0	0	0	0
7.22	0	0	0	0	0
7.28	0	0	0	0	0
7.34	0	0	0	0	0
7.40	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
